visit_id,path_sequence
14.7.119.239#1,"[List](2.00s) ➔ [List](15.00s) ➔ [List](1.00s) ➔ [List](6.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](7.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](7.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](19.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [List](6.00s) ➔ [List](0.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](5.00s) ➔ [List](21.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List]"
1.238.143.155#1,"[List](1.00s) ➔ [List](5.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](5.00s) ➔ [Detail](1.00s) ➔ [Detail](5.00s) ➔ [List](5.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](4.00s) ➔ [Detail](0.00s) ➔ [List](7.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [Detail](0.00s) ➔ [List](2.00s) ➔ [List]"
59.20.102.91#0,"[List](3.00s) ➔ [List](5.00s) ➔ [List](455.00s) ➔ [List](1.00s) ➔ [List](7.00s) ➔ [Detail](7.00s) ➔ [List](44.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](14.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](4.00s) ➔ [List](728.00s) ➔ [Detail](22.00s) ➔ [List](7.00s) ➔ [List](4.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [Detail](6.00s) ➔ [Detail](2.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](9.00s) ➔ [Detail](2.00s) ➔ [List](129.00s) ➔ [List](3.00s) ➔ [Detail](5.00s) ➔ [List](33.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List]"
222.100.214.31#0,"[List](2.00s) ➔ [List](8.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](747.00s) ➔ [List](2.00s) ➔ [List](7.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [Detail](365.00s) ➔ [List](1.00s) ➔ [List](15.00s) ➔ [List](6.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](4.00s) ➔ [List](4.00s) ➔ [List](5.00s) ➔ [List](5.00s) ➔ [Detail](13.00s) ➔ [List](3.00s) ➔ [List](4.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](5.00s) ➔ [List](62.00s) ➔ [Detail](14.00s) ➔ [Detail](10.00s) ➔ [List](1.00s) ➔ [List](10.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](55.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [Detail](372.00s) ➔ [List](1.00s) ➔ [List](40.00s) ➔ [List](0.00s) ➔ [List](285.00s) ➔ [List](1.00s) ➔ [List](193.00s) ➔ [List](1.00s) ➔ [List](21.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](4.00s) ➔ [List](329.00s) ➔ [List](1.00s) ➔ [List](6.00s) ➔ [List](1.00s) ➔ [List]"
211.225.244.57#0,"[List](1.00s) ➔ [List](3.00s) ➔ [Detail](14.00s) ➔ [List](4.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](7.00s) ➔ [Detail](15.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [Detail](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](46.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](5.00s) ➔ [List](4.00s) ➔ [Detail](15.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](19.00s) ➔ [Detail](45.00s) ➔ [Detail](104.00s) ➔ [Detail](23.00s) ➔ [Detail](17.00s) ➔ [Detail](10.00s) ➔ [Detail](53.00s) ➔ [Detail](31.00s) ➔ [Detail](133.00s) ➔ [Detail]"
182.226.31.14#16,"[List](5.00s) ➔ [List](7.00s) ➔ [List](5.00s) ➔ [List](6.00s) ➔ [List](6.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](6.00s) ➔ [List](7.00s) ➔ [List](4.00s) ➔ [List](5.00s) ➔ [List](7.00s) ➔ [List](12.00s) ➔ [List](4.00s) ➔ [List](16.00s) ➔ [List](6.00s) ➔ [List](144.00s) ➔ [Detail](43.00s) ➔ [Detail](67.00s) ➔ [List](57.00s) ➔ [List](20.00s) ➔ [List](37.00s) ➔ [List](34.00s) ➔ [List](30.00s) ➔ [List](5.00s) ➔ [List]"
210.183.213.190#1,"[List](6.00s) ➔ [List](6.00s) ➔ [List](4.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](6.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [Detail](2.00s) ➔ [List](21.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](0.00s) ➔ [List](339.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](4.00s) ➔ [List](0.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](5.00s) ➔ [List](0.00s) ➔ [List](801.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](6.00s) ➔ [List](19.00s) ➔ [List](16.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [Detail](24.00s) ➔ [List](4.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](7.00s) ➔ [Detail](6.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](40.00s) ➔ [List](0.00s) ➔ [List](4.00s) ➔ [List](163.00s) ➔ [List](2.00s) ➔ [Detail](2.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](5.00s) ➔ [List](15.00s) ➔ [Detail](2.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](6.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [Detail](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](5.00s) ➔ [List](10.00s) ➔ [List](0.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [Detail](1.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](5.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List]"
211.55.147.186#1,"[List](16.00s) ➔ [List](7.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [List](11.00s) ➔ [Detail](2.00s) ➔ [List](4.00s) ➔ [Detail](25.00s) ➔ [Detail](4.00s) ➔ [Detail](17.00s) ➔ [List](6.00s) ➔ [Detail](4.00s) ➔ [List](2.00s) ➔ [List](15.00s) ➔ [List](1.00s) ➔ [List](7.00s) ➔ [List](1.00s) ➔ [List](9.00s) ➔ [Detail](5.00s) ➔ [List](9.00s) ➔ [List](22.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](7.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [List](3.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [Detail](4.00s) ➔ [List](8.00s) ➔ [List](3.00s) ➔ [List](8.00s) ➔ [Detail]"
182.226.31.14#12,"[Detail](0.00s) ➔ [List](133.00s) ➔ [List](81.00s) ➔ [List](6.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](393.00s) ➔ [List](187.00s) ➔ [List](0.00s) ➔ [List](4.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](6.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List]"
125.246.22.69#0,"[List](1.00s) ➔ [List](8.00s) ➔ [List](3.00s) ➔ [Detail](18.00s) ➔ [List](3.00s) ➔ [List](6.00s) ➔ [List](4.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](8.00s) ➔ [List](6.00s) ➔ [List](2.00s) ➔ [Detail](18.00s) ➔ [List](9.00s) ➔ [Detail](1.00s) ➔ [List](12.00s) ➔ [List](2.00s) ➔ [List](18.00s) ➔ [Detail](1.00s) ➔ [List](52.00s) ➔ [List](6.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](20.00s) ➔ [List](3.00s) ➔ [List](9.00s) ➔ [List](4.00s) ➔ [Detail](57.00s) ➔ [List](4.00s) ➔ [List](5.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](18.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [List](4.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](7.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [List](6.00s) ➔ [List](9.00s) ➔ [List](19.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](5.00s) ➔ [Detail](8.00s) ➔ [List](5.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [Detail](32.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](12.00s) ➔ [List](2.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](8.00s) ➔ [Detail](11.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List]"
39.118.149.115#0,"[List](2.00s) ➔ [List](12.00s) ➔ [Detail](8.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](6.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [Detail](7.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](6.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](10.00s) ➔ [List](0.00s) ➔ [List](23.00s) ➔ [List](1.00s) ➔ [List](51.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](12.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](12.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [Detail](2.00s) ➔ [List](4.00s) ➔ [List](9.00s) ➔ [List](217.00s) ➔ [Detail](0.00s) ➔ [Detail]"
182.226.31.14#4,"[List](5.00s) ➔ [List](3.00s) ➔ [List](12.00s) ➔ [List](9.00s) ➔ [List](865.00s) ➔ [List](1.00s) ➔ [List](35.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](130.00s) ➔ [List](51.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](57.00s) ➔ [List](2.00s) ➔ [List](6.00s) ➔ [List](2.00s) ➔ [List](10.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](244.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](25.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](643.00s) ➔ [List]"
65.21.124.77#1,"[List](1.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [List](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail]"
1.238.143.155#0,"[List](5.00s) ➔ [Detail](25.00s) ➔ [List](3.00s) ➔ [Detail](28.00s) ➔ [Detail](7.00s) ➔ [Detail](10.00s) ➔ [List](7.00s) ➔ [List](4.00s) ➔ [List](4.00s) ➔ [List](5.00s) ➔ [List](5.00s) ➔ [Detail](19.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [Detail](11.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](9.00s) ➔ [List](6.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](5.00s) ➔ [Detail](1.00s) ➔ [List](14.00s) ➔ [List](1.00s) ➔ [List](237.00s) ➔ [List](5.00s) ➔ [Detail](2.00s) ➔ [Detail](14.00s) ➔ [List](58.00s) ➔ [List](2.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [List]"
49.142.65.97#0,"[List](11.00s) ➔ [List](2.00s) ➔ [Detail](15.00s) ➔ [List](30.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [Detail](6.00s) ➔ [List](24.00s) ➔ [Detail](2.00s) ➔ [List](7.00s) ➔ [List](2.00s) ➔ [Detail](3.00s) ➔ [Detail](12.00s) ➔ [List](9.00s) ➔ [Detail](2.00s) ➔ [List](63.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [Detail](5.00s) ➔ [Search](20.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [Detail](2.00s) ➔ [List](3.00s) ➔ [Detail](19.00s) ➔ [Detail](3.00s) ➔ [Detail](12.00s) ➔ [Search](7.00s) ➔ [List](26.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [Detail](4.00s) ➔ [List](2.00s) ➔ [List]"
180.66.148.163#0,"[List](6.00s) ➔ [Detail](7.00s) ➔ [Detail](7.00s) ➔ [List](5.00s) ➔ [List](6.00s) ➔ [List](6.00s) ➔ [List](6.00s) ➔ [List](7.00s) ➔ [List](9.00s) ➔ [List](5.00s) ➔ [Detail](39.00s) ➔ [List](1.00s) ➔ [List](79.00s) ➔ [List](9.00s) ➔ [List](5.00s) ➔ [List](3.00s) ➔ [Detail](9.00s) ➔ [Detail](7.00s) ➔ [Detail](2.00s) ➔ [Detail](13.00s) ➔ [List](4.00s) ➔ [Detail](7.00s) ➔ [List](2.00s) ➔ [Detail](11.00s) ➔ [List](6.00s) ➔ [Detail](16.00s) ➔ [List](7.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [Detail](7.00s) ➔ [Detail](6.00s) ➔ [List](5.00s) ➔ [List](7.00s) ➔ [Detail](10.00s) ➔ [List](3.00s) ➔ [List](5.00s) ➔ [List](4.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [Detail](3.00s) ➔ [List](1.00s) ➔ [Detail](6.00s) ➔ [List](5.00s) ➔ [List](4.00s) ➔ [Detail](50.00s) ➔ [List](7.00s) ➔ [List](4.00s) ➔ [List](4.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [Detail](6.00s) ➔ [List](3.00s) ➔ [Detail](4.00s) ➔ [List](4.00s) ➔ [List](6.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](43.00s) ➔ [Detail](6.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](4.00s) ➔ [List](6.00s) ➔ [List](6.00s) ➔ [Detail](6.00s) ➔ [List](3.00s) ➔ [Detail](6.00s) ➔ [List](4.00s) ➔ [List](5.00s) ➔ [List](3.00s) ➔ [List](6.00s) ➔ [List](6.00s) ➔ [Detail](29.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [Detail](41.00s) ➔ [List](3.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](5.00s) ➔ [List]"
